name,latency,read_uncached,write,price
Kingston 9905471-011.A00LF 4GB,26,12597,8023,NA
Kingston 9905471-012.A00LF 4GB,25,12613,8499,NA
Kingston 9905471-014.A00LF 4GB,26,14321,8680,NA
Kingston 9905471-015.A00LF 4GB,25,13277,8648,NA
Kingston 9905471-017.A00LF 4GB,26,12754,8075,NA
Kingston 9905471-021.A00LF 4GB,27,13013,8691,NA
Kingston 9905471-022.A00LF 4GB,27,13029,9483,NA
Kingston 9905471-023.A00LF 8GB,26,12486,7938,NA
Kingston 9905471-028.A00LF 4GB,26,13971,8158,NA
Kingston 9905471-030.A00LF 8GB,26,13719,8571,NA
Kingston 9905471-035.A00LF 8GB,27,13564,9911,NA
Kingston 9905471-045.A00LF 8GB,24,15265,9537,NA
Kingston 9905471-052.A00LF 8GB,28,9815,5054,NA
Kingston 9905471-053.A00LF 8GB,27,12852,8071,NA
Kingston 9905471-054.A00LF 8GB,27,13875,9138,NA
Kingston 9905471-058.A00LF 8GB,27,13965,8768,NA
Kingston 9905471-060.A00LF 8GB,31,9416,6987,NA
Kingston 9905471-061.A00LF 8GB,30,9150,6232,NA
Kingston 9905471-064.A00LF 8GB,27,12500,7629,NA
Kingston 9905471-069.A00LF 8GB,27,12716,8191,NA
Kingston 9905471-070.A00LF 8GB,26,14696,9949,NA
Kingston 9905471-073.A00LF 8GB,28,10088,5364,NA
Kingston 9905471-074.A00LF 8GB,31,12378,8553,NA
Kingston 9905471-076.A00LF 8GB,28,14244,8612,NA
Kingston 9905471-077.A00LF 8GB,26,13916,9003,NA
Kingston 9905471-079.A00LF 8GB,26,12996,8090,NA
Kingston 9905471-081.A00LF 8GB,29,13340,8301,NA
Kingston 9905471-084.A00LF 8GB,28,12884,8231,NA
Kingston 9905471-084.A01LF 8GB,26,11877,7366,NA
Kingston 9905471-085.A00LF 8GB,29,12515,8458,NA
Kingston 9905474-012.A00LF 2GB,27,11240,6364,NA
Kingston 9905474-022.A00LF 4GB,37,9107,5081,NA
Kingston 9905474-023.A00LF 2GB,34,8178,4272,NA
Kingston 9905474-027.A00LF 4GB,26,12350,6926,NA
Kingston 9905474-037.A00LF 4GB,26,10849,5831,NA
Kingston 9905474-037.A01LF 4GB,30,11805,7886,NA
Kingston 9905474-040.A00LF 4GB,27,10079,5096,NA
Kingston 9905474-043.A00LF 4GB,28,10071,6263,NA
Kingston 9905474-050.A00LF 4GB,27,13363,7609,NA
Kingston 9905474-057.A00LF 4GB,27,13643,7095,NA
Kingston 9905474-060.A00LF 4GB,27,12594,7073,NA
Kingston 9905584-002.A00LF 4GB,27,13959,8335,NA
Kingston 9905584-003.A00LF 4GB,27,14100,8054,NA
Kingston 9905584-014.A00LF 4GB,26,13064,7436,NA
Kingston 9905584-015.A00LF 4GB,26,14365,8565,NA
Kingston 9905584-016.A00LF 4GB,26,14213,8515,NA
Kingston 9905584-017.A00LF 4GB,29,12474,7550,NA
Kingston 9905584-023.A00LF 4GB,26,14818,8510,NA
Kingston 9905584-027.A00LF 4GB,26,13439,7667,NA
Kingston 9905584-029.A00LF 4GB,26,13285,7435,NA
Kingston 9905584-032.A00LF 4GB,29,11268,8456,NA
Kingston 9905595-010.A00LF 2GB,26,13252,8703,NA
Kingston 9965433-091.A00LF 8GB,31,10162,6281,NA
Kingston 9965433-154.A00LF 8GB,44,9241,7092,NA
Kingston 9965447-056.A00LF 4GB,33,9186,9350,NA
Kingston 9965516-001.B00LF 8GB,37,7868,6668,NA
Kingston 9965516-031.A00LF 16GB,41,7132,3602,NA
Kingston 9965516-051.A00LF 8GB,37,7158,7771,NA
Kingston 9965516-057.A00LF 8GB,37,9432,8993,NA
Kingston 9965516-070.A00LF 8GB,27,10679,9982,NA
Kingston 9965516-112.A00LF 16GB,33,9071,9880,NA
Kingston 9965516-115.A00LF 16GB,49,6785,7609,NA
Kingston 9965516-138.A00LF 16GB,36,8796,5608,NA
Kingston 9965516-195.A00LF 8GB,33,9474,7806,NA
Kingston 9965516-421.A00LF 16GB,32,11408,8660,NA
Kingston 9965516-477.A00G 16GB,31,10081,7643,NA
Kingston 9965516-481.A00LF 16GB,29,10846,8417,NA
Kingston 9965525-010.A00LF 4GB,27,14213,8695,NA
Kingston 9965525-018.A00LF 4GB,27,13205,8590,NA
Kingston 9965525-024.A00LF 8GB,29,11558,9366,NA
Kingston 9965525-026.A00LF 8GB,30,11883,8649,NA
Kingston 9965525-033.A00LF 4GB,28,12226,9284,NA
Kingston 9965525-054.A00LF 4GB,33,8752,8668,NA
Kingston 9965525-055.A00LF 8GB,31,11364,9358,NA
Kingston 9965525-065.A00LF 8GB,31,10362,8104,NA
Kingston 9965525-116.A00LF 8GB,33,11130,8704,NA
Kingston 9965525-118.A00LF 8GB,26,15331,9640,NA
Kingston 9965525-138.A00LF 8GB,33,12445,8098,NA
Kingston 9965525-140.A00LF 8GB,30,9847,6381,NA
Kingston 99P5428-002.A00LF 8GB,26,9554,4556,NA
Kingston 99P5471-002.A00LF 2GB,26,13895,8919,NA
Kingston 99P5471-002.A01LF 2GB,26,12167,7285,NA
Kingston 99P5471-004.A01LF 4GB,26,12758,7545,NA
Kingston 99P5471-011.A00LF 4GB,26,13356,8017,NA
Kingston 99P5471-016.A00LF 8GB,26,11948,6682,NA
Kingston 99P5471-021.A00LF 4GB,27,12343,8009,NA
Kingston 99P5471-025.A00LF 8GB,26,12593,8436,NA
Kingston 99P5471-033.A00LF 8GB,27,12704,7805,NA
Kingston 99P5471-048.A00LF 8GB,27,11032,6426,NA
Kingston 99P5474-013.A00LF 4GB,26,13288,7896,NA
Kingston 99P5474-014.A00LF 4GB,26,11530,7231,NA
Kingston 99P5474-023.A00LF 4GB,27,13834,7926,NA
Kingston 99P5474-050.A00LF 4GB,26,15646,9058,NA
Kingston 99U4342-013.A00G 4GB,32,9037,7129,NA
Kingston 99U4342-017.A00G 4GB,28,12151,8284,NA
Kingston 99U5402-027.A01LF 2GB,26,13211,7004,NA
Kingston 99U5402-029.A00LF 2GB,26,13585,7774,NA
Kingston 99U5402-030.A01LF 2GB,30,12422,7458,NA
Kingston 99U5402-031.A00LF 4GB,27,12925,7663,NA
Kingston 99U5402-040.A00LF 4GB,28,14031,8011,NA
Kingston 99U5402-052.A00LF 4GB,27,13293,7993,NA
Kingston 99U5402-061.A00LF 2GB,26,13544,7494,NA
Kingston 99U5402-070.A00LF 4GB,25,13905,8179,NA
Kingston 99U5402-071.A00LF 4GB,27,12647,7525,NA
Kingston 99U5402-137.A00LF 4GB,26,12789,7509,NA
Kingston 99U5402-436.A00LF 4GB,24,14961,7782,NA
Kingston 99U5402-449.A00LF 4GB,27,14219,8065,NA
Kingston 99U5402-454.A00LF 4GB,28,11230,6461,NA
Kingston 99U5402-461.A00LF 4GB,27,13781,7585,NA
Kingston 99U5402-464.A00LF 4GB,29,11051,7515,NA
Kingston 99U5403-002.A00G 2GB,26,14350,8814,NA
Kingston 99U5403-002.A00LF 2GB,25,14653,9243,NA
Kingston 99U5403-034.A00G 4GB,25,12838,8210,NA
Kingston 99U5403-034.A00LF 4GB,26,12984,8401,NA
Kingston 99U5403-034.A01LF 4GB,26,12067,8230,NA
Kingston 99U5403-036.A00G 4GB,25,15674,9810,NA
Kingston 99U5403-036.A00LF 4GB,26,13733,9039,NA
Kingston 99U5403-043.A00LF 4GB,24,14552,8874,NA
Kingston 99U5403-046.A00LF 4GB,26,13399,8537,NA
Kingston 99U5403-048.A00LF 4GB,26,12984,8074,NA
Kingston 99U5403-050.A00LF 4GB,26,12771,8123,NA
Kingston 99U5403-065.A00LF 4GB,26,13256,8809,NA
Kingston 99U5403-067.A00LF 4GB,25,13162,7865,NA
Kingston 99U5403-074.A00LF 4GB,25,13949,8821,NA
Kingston 99U5403-076.A00LF 4GB,26,13153,8493,NA
Kingston 99U5403-082.A00LF 8GB,25,15854,10351,NA
Kingston 99U5403-083.A00LF 8GB,28,11078,6824,NA
Kingston 99U5403-123.A00LF 8GB,26,12742,8062,NA
Kingston 99U5403-124.A00LF 8GB,29,10729,6108,NA
Kingston 99U5403-159.A01LF 8GB,26,12980,8042,NA
Kingston 99U5403-160.A00LF 8GB,26,13131,8277,NA
Kingston 99U5403-162.A00LF 8GB,25,13152,8451,NA
Kingston 99U5403-166.A00LF 8GB,52,9705,5767,NA
Kingston 99U5403-193.A00LF 8GB,25,13534,8342,NA
Kingston 99U5403-427.A00LF 8GB,25,12844,8461,NA
Kingston 99U5403-428.A00LF 8GB,26,13289,8164,NA
Kingston 99U5403-436.A00LF 8GB,24,15331,8717,NA
Kingston 99U5403-465.A00LF 8GB,26,13375,8378,NA
Kingston 99U5403-466.A00LF 8GB,28,14462,8806,NA
Kingston 99U5403-467.A00LF 8GB,27,15026,8543,NA
Kingston 99U5417-021.A00G 4GB,42,12074,8188,NA
Kingston 99U5417-027.A00G 4GB,26,13182,7982,NA
Kingston 99U5428-017.A00LF 8GB,28,12118,8605,NA
Kingston 99U5428-018.A00LF 8GB,30,11421,7929,NA
Kingston 99U5428-040.A01G 4GB,24,14126,8374,NA
Kingston 99U5428-040.A01LF 4GB,28,11024,7658,NA
Kingston 99U5428-042.A00G 4GB,29,10812,7770,NA
Kingston 99U5428-043.A00G 4GB,42,7503,6016,NA
Kingston 99U5428-046.A00LF 4GB,31,11421,7975,NA
Kingston 99U5428-049.A00LF 4GB,26,13884,9378,NA
Kingston 99U5428-052.A00LF 8GB,29,8150,4454,NA
Kingston 99U5428-053.A00LF 8GB,30,11863,8250,NA
Kingston 99U5428-055.A00G 4GB,28,12276,8420,NA
Kingston 99U5428-063.A00G 8GB,40,10227,7740,NA
Kingston 99U5428-063.A00LF 8GB,31,11578,8162,NA
Kingston 99U5428-065.A00LF 8GB,35,9810,7305,NA
Kingston 99U5428-068.A00LF 8GB,29,12028,8299,NA
Kingston 99U5428-069.A00LF 8GB,29,11901,8302,NA
Kingston 99U5428-072.A00G 8GB,29,12370,9058,NA
Kingston 99U5428-073.A00G 8GB,31,11123,7952,NA
Kingston 99U5428-073.A00LF 8GB,29,11077,7253,NA
Kingston 99U5428-078.A00LF 8GB,28,11835,7847,NA
Kingston 99U5428-079.A00LF 8GB,31,10262,7402,NA
Kingston 99U5458-001.A00LF 2GB,25,13914,9301,NA
Kingston 99U5458-002.A00LF 2GB,26,12419,8543,NA
Kingston 99U5458-005.A00LF 4GB,25,13179,7933,NA
Kingston 99U5458-005.A01LF 4GB,26,11650,7387,NA
Kingston 99U5458-008.A00LF 4GB,27,13091,9125,NA
Kingston 99U5458-009.A00LF 8GB,28,12975,8632,NA
Kingston 99U5458-010.A00LF 8GB,28,8792,4548,NA
Kingston 99U5458-035.A00LF 8GB,32,10901,7448,NA
Kingston 99U5458-036.A00LF 8GB,30,11183,9975,NA
Kingston 99U5469-028.A00LF 4GB,28,11234,7603,NA
Kingston 99U5469-041.A00LF 4GB,28,11215,7737,NA
Kingston 99U5469-042.A00LF 4GB,29,12376,7387,NA
Kingston 99U5469-045.A00LF 4GB,28,12624,8106,NA
Kingston 99U5469-046.A00LF 4GB,28,9384,5769,NA
Kingston 99U5469-051.A00LF 4GB,29,12350,8016,NA
Kingston 99U5469-053.A00LF 4GB,27,11745,7442,NA
Kingston 99U5471-001.A00LF 2GB,26,13081,8566,NA
Kingston 99U5471-001.A01LF 2GB,25,12202,8642,NA
Kingston 99U5471-002.A00LF 2GB,26,13189,8494,NA
Kingston 99U5471-002.A01LF 2GB,25,12785,8532,NA
Kingston 99U5471-006.A00LF 4GB,33,12066,7466,NA
Kingston 99U5471-011.A00LF 2GB,26,11937,7488,NA
Kingston 99U5471-011.A01LF 2GB,29,11296,7701,NA
Kingston 99U5471-012.A00LF 4GB,26,12678,7920,NA
Kingston 99U5471-017.A00LF 4GB,27,11953,7470,NA
Kingston 99U5471-019.A00LF 4GB,24,12924,8042,NA
Kingston 99U5471-020.A00LF 4GB,26,12938,7977,NA
Kingston 99U5471-021.A00LF 4GB,27,12868,7692,NA
Kingston 99U5471-024.A00LF 4GB,28,12778,8895,NA
Kingston 99U5471-025.A00LF 4GB,26,12650,7843,NA
Kingston 99U5471-026.A00LF 4GB,24,12275,6802,NA
Kingston 99U5471-028.A00LF 4GB,26,13308,7919,NA
Kingston 99U5471-030.A00LF 8GB,27,11226,6643,NA
Kingston 99U5471-031.A00LF 8GB,26,12840,7395,NA
Kingston 99U5471-032.A00LF 4GB,25,14823,9671,NA
Kingston 99U5471-034.A00LF 4GB,25,13855,9223,NA
Kingston 99U5471-035.A00LF 4GB,25,13457,9405,NA
Kingston 99U5471-036.A00LF 8GB,27,12318,7967,NA
Kingston 99U5471-037.A00LF 8GB,27,12785,8135,NA
Kingston 99U5471-038.A00LF 8GB,27,11199,6358,NA
Kingston 99U5471-039.A00LF 8GB,27,13132,8442,NA
Kingston 99U5471-040.A00LF 8GB,27,12018,6990,NA
Kingston 99U5471-047.A00LF 8GB,27,10376,5655,NA
Kingston 99U5471-050.A00LF 8GB,28,12744,8182,NA
Kingston 99U5471-052.A00LF 8GB,27,11660,6840,NA
Kingston 99U5471-053.A00LF 8GB,30,12541,7882,NA
Kingston 99U5471-054.A00LF 8GB,27,13236,8412,NA
Kingston 99U5471-056.A00LF 8GB,27,12398,7539,NA
Kingston 99U5471-057.A00LF 8GB,27,12123,7018,NA
Kingston 99U5471-058.A00LF 8GB,27,13368,9281,NA
Kingston 99U5471-059.A00LF 8GB,25,16004,10645,NA
Kingston 99U5471-065.A00LF 8GB,26,12707,9185,NA
Kingston 99U5471-066.A00LF 8GB,23,14856,9582,NA
Kingston 99U5474-010.A00LF 2GB,25,13765,7766,NA
Kingston 99U5474-012.A00LF 2GB,26,12168,7741,NA
Kingston 99U5474-013.A00LF 2GB,27,9959,5735,NA
Kingston 99U5474-015.A00LF 2GB,28,12784,7006,NA
Kingston 99U5474-016.A00LF 4GB,27,12394,6717,NA
Kingston 99U5474-021.A00LF 4GB,27,13764,7451,NA
Kingston 99U5474-022.A00LF 2GB,26,12974,9450,NA
Kingston 99U5474-023.A00LF 4GB,27,12849,7495,NA
Kingston 99U5474-025.A00LF 2GB,26,9989,7667,NA
Kingston 99U5474-026.A00LF 4GB,27,11315,5981,NA
Kingston 99U5474-028.A00LF 4GB,27,13036,7264,NA
Kingston 99U5474-037.A00LF 4GB,27,13132,7895,NA
Kingston 99U5474-038.A00LF 4GB,31,12464,6764,NA
Kingston 99U5582-008.A00G 4GB,32,10589,7500,NA
Kingston 99U5584-001.A00LF 4GB,28,11511,6732,NA
Kingston 99U5584-003.A00LF 4GB,27,13055,7456,NA
Kingston 99U5584-004.A00LF 4GB,27,13067,7739,NA
Kingston 99U5584-005.A00LF 4GB,27,12532,7234,NA
Kingston 99U5584-007.A00LF 4GB,27,12229,6746,NA
Kingston 99U5584-008.A00LF 4GB,28,12187,6574,NA
Kingston 99U5584-009.A00LF 4GB,26,12870,7287,NA
Kingston 99U5584-010.A00LF 4GB,26,13740,8077,NA
Kingston 99U5584-014.A00LF 4GB,25,14990,8577,NA
Kingston 99U5595-002.A00LF 2GB,26,13618,7638,NA
Kingston ACR16D3LS1KBG/8G 8GB,30,10649,7227,NA
Kingston ACR16D3LS1KFG/4G 4GB,31,11027,7358,NA
Kingston ACR16D3LS1KFG/8G 8GB,31,11168,7838,NA
Kingston ACR16D3LS1KNG/8G 8GB,28,9714,5205,NA
Kingston ACR16D3LS1MNG/8G 8GB,34,10810,7633,NA
Kingston ACR16D3LS1NBG/4G 4GB,30,11145,7696,NA
Kingston ACR16D3LS1NGG/4G 4GB,31,11395,8407,NA
Kingston ACR16D3LU1KBG/4G 4GB,27,13011,7569,NA
Kingston ACR16D3LU1KBG/8G 8GB,29,12814,8518,NA
Kingston ACR16D3LU1KFG/4G 4GB,28,12940,7951,NA
Kingston ACR16D3LU1KFG/8G 8GB,28,11443,7142,NA
Kingston ACR16D3LU1KNG/4G 4GB,26,11341,5585,NA
Kingston ACR16D3LU1KNG/8G 8GB,30,14180,9743,NA
Kingston ACR16D3LU1MNG/4G 4GB,27,12304,6884,NA
Kingston ACR16D3LU1MNG/8G 8GB,28,12758,8468,NA
Kingston ACR16D3LU1NGG/4G 4GB,26,12817,8096,NA
Kingston ACR256X64D3S1333C9 2GB,27,11915,8503,NA
Kingston ACR256X64D3U1333C9 2GB,40,9233,6308,NA
Kingston ACR512X64D3S16C11G 4GB,26,14029,9291,NA
Kingston ACR512X64D3U13C9G 4GB,27,11890,6631,NA
Kingston ACR512X64D3U16C11G 4GB,26,13551,8407,NA
Kingston ASU1333D3S9DR8/2G 2GB,28,11817,8428,NA
Kingston ASU1600S11-4G-EDEG 4GB,27,11459,7916,NA
Kingston ASU16D3LS1KBG/4G 4GB,31,11581,7818,NA
Kingston ASU16D3LS1KFG/4G 4GB,30,11261,7167,NA
Kingston ASU16D3LS1MNG/8G 8GB,26,12699,7878,NA
Kingston ASU16D3LU1KBG/4G 4GB,31,10445,5920,NA
Kingston ASU16D3LU1KBG/8G 8GB,26,13233,8516,NA
Kingston ASU16D3LU1KFG/8G 8GB,27,12118,7732,NA
Kingston HP16D3LS1KBG/4G 4GB,30,11576,7741,NA
Kingston HP16D3LS1KBG/8G 8GB,31,10870,7163,NA
Kingston HP16D3LS1KFG/4G 4GB,31,11098,7500,NA
Kingston HP16D3LS1KFG/8G 8GB,31,10855,7476,NA
Kingston HP497157-C01-ELDW 2GB,23,14613,8590,NA
Kingston HP497157-D88-ELFWG 2GB,25,12457,8371,NA
Kingston HP655410-150-HYCG 4GB,32,12809,8849,NA
Kingston HP687515-H66-MCN 4GB,29,12000,8000,NA
Kingston HP691160-H63-KEB 8GB,32,11500,8114,NA
Kingston HP691160-H65-MCN 8GB,30,10247,6385,NA
Kingston HP691160-H66-MCN 8GB,32,11475,7531,NA
Kingston HP698650-154-HYAG 4GB,26,12337,7101,NA
Kingston HP698650-154-KEB 4GB,28,12336,7453,NA
Kingston HP698650-154-KEF 4GB,28,11742,6446,NA
Kingston HP698650-154-MCN 4GB,28,11188,5684,NA
Kingston HP698651-154-KEB 8GB,29,12537,8219,NA
Kingston HP698651-154-MCN 8GB,26,11807,6378,NA
Kingston K1N7HK-ELC 2GB,26,12374,7540,NA
Kingston K1N7HK-HYC 2GB,26,12214,7811,NA
Kingston K531R8-ETB 4GB,26,13774,8223,NA
Kingston K531R8-ETF 4GB,27,12273,6499,NA
Kingston K531R8-HYA 4GB,27,13428,8239,NA
Kingston K66GKY-ETB 8GB,28,13288,9769,NA
Kingston K66GKY-ETF 8GB,28,14471,9799,NA
Kingston K66GKY-HYA 8GB,27,13958,9463,NA
Kingston K66GKY-MIN 8GB,29,13633,9611,NA
Kingston KF073F-ELD 2GB,30,11091,7486,NA
Kingston KF073F-ELF 2GB,26,12165,8549,NA
Kingston KFYHV1-HYC 4GB,28,12919,9054,NA
Kingston KHX1333C7D3/2GX 2GB,26,12045,7440,NA
Kingston KHX1600C10D3/4G 4GB,26,14049,8339,NA
Kingston KHX1600C10D3/8G 8GB,26,13813,8458,NA
Kingston KHX1600C10D3/8GX 8GB,27,13046,8139,NA
Kingston KHX1600C10D3L/4G 4GB,25,14569,9289,NA
Kingston KHX1600C10D3L/8G 8GB,26,13575,8476,NA
Kingston KHX1600C10D3L/8GX 8GB,26,13891,8957,NA
Kingston KHX1600C9D3/2GX 2GB,25,13684,8602,NA
Kingston KHX1600C9D3/4G 4GB,24,14140,9308,$83.86*
Kingston KHX1600C9D3/4GX 4GB,25,14099,8710,NA
Kingston KHX1600C9D3/8G 8GB,25,13518,8830,NA
Kingston KHX1600C9D3/8GX 8GB,26,14253,9036,NA
Kingston KHX1600C9D3L/4GX 4GB,25,14383,8559,NA
Kingston KHX1600C9D3L/8GX 8GB,26,13829,9245,NA
Kingston KHX1600C9D3LK2/4GX 2GB,20,16049,9707,$28.99*
Kingston KHX1600C9D3LK2/8GX 4GB,24,14584,9537,$135.83*
Kingston KHX1600C9S3/4G 4GB,28,12241,7962,NA
Kingston KHX1600C9S3/4GX 4GB,26,13368,9311,NA
Kingston KHX1600C9S3/8G 8GB,29,12910,8949,NA
Kingston KHX1600C9S3K2/8GX 4GB,27,13295,8808,$54.99*
Kingston KHX1600C9S3L/4G 4GB,30,12166,7950,NA
Kingston KHX1600C9S3L/8G 8GB,28,12579,8677,NA
Kingston KHX16LC9/8GX 8GB,25,14765,9733,NA
Kingston KHX1866C10D3/4G 4GB,24,15449,9377,NA
Kingston KHX1866C10D3/4GX 4GB,25,14144,8871,NA
Kingston KHX1866C10D3/8G 8GB,24,15156,9919,NA
Kingston KHX1866C10D3/8GX 8GB,25,14925,10138,NA
Kingston KHX1866C10S3L/4G 4GB,23,14506,10421,NA
Kingston KHX1866C10S3L/8G 8GB,26,13749,10240,NA
Kingston KHX1866C11D3/4G 4GB,22,14866,10718,NA
Kingston KHX1866C11D3/8G 8GB,24,13969,9020,NA
Kingston KHX1866C11D3L/4G 4GB,23,15838,9958,NA
Kingston KHX1866C11D3L/8G 8GB,26,15310,10713,NA
Kingston KHX1866C11S3/4G 4GB,23,15277,10850,NA
Kingston KHX1866C11S3/8G 8GB,28,13055,10080,NA
Kingston KHX1866C11S3L/4G 4GB,22,15176,10899,NA
Kingston KHX1866C11S3L/8G 8GB,27,13265,9792,NA
Kingston KHX1866C9D3/2GX 2GB,25,13214,9851,NA
Kingston KHX1866C9D3/4GX 4GB,23,15168,10134,NA
Kingston KHX1866C9D3/8GX 8GB,24,15303,10065,NA
Kingston KHX2133C11D3/2GX 2GB,24,14256,10014,NA
Kingston KHX2133C11D3/4GX 4GB,24,14916,10498,NA
Kingston KHX2133C11D3/8GX 8GB,24,14897,10205,NA
Kingston KHX2133C11S3L/4G 4GB,22,15120,10175,NA
Kingston KHX2133C11S3L/8G 8GB,26,14023,10178,NA
Kingston KHX2133C12S3/4G 4GB,22,17266,12317,NA
Kingston KHX2400C11D3/2GX 2GB,23,14705,10291,NA
Kingston KHX2400C11D3/4GX 4GB,22,15916,10741,NA
Kingston KHX2400C11D3/8GX 8GB,23,15910,11017,NA
Kingston KHX2666C11D3/4GX 4GB,21,16440,9838,NA
Kingston KHX2800C12D3/4GX 4GB,24,14872,8934,NA
Kingston KN2M64-ETB 8GB,34,11593,7960,$44.99*
Kingston KN2M64-ETF 8GB,30,12102,8827,NA
Kingston KN2M64-HYA 8GB,29,12725,8852,NA
Kingston KN2M64-MIN 8GB,28,10915,6109,NA
Kingston KNWMX1-ETB 4GB,32,10886,6667,$22.00
Kingston KNWMX1-ETF 4GB,28,13637,8696,NA
Kingston KNWMX1-HYA 4GB,37,12039,8131,$27.00
Kingston KP223C-ELD 2GB,27,13484,8724,NA
Kingston KP382H-HYC 4GB,26,11476,6588,NA
Kingston KP4T2F-MIN 4GB,35,12096,7863,NA
Kingston KP4T2F-PSB 4GB,31,13361,8505,NA
Kingston KR1P74-HYC 4GB,33,8492,6560,$157.95*
Kingston KV1RX3-HYC 2GB,27,10821,7382,NA
Kingston KVR648-PSB 8GB,28,13221,8674,NA
Kingston KVT8FP-HYC 4GB,27,13760,9312,NA
Kingston KX830D-ELC 4GB,29,10135,7145,NA
Kingston KX830D-HYC 4GB,29,10975,7416,NA
Kingston MSI16D3LS1KBG/4G 4GB,28,9718,5701,NA
Kingston MSI16D3LS1KBG/8G 8GB,30,10533,6691,NA
Kingston MSI16D3LS1KFG/4G 4GB,45,8055,4132,NA
Kingston MSI16D3LS1KFG/8G 8GB,30,11017,7479,NA
Kingston MSI16D3LS1MNG/4G 4GB,28,10311,5437,NA
Kingston MSI16D3LS1MNG/8G 8GB,30,11467,7156,NA
Kingston MSI16D3LU1KFG/8G 8GB,27,9788,4874,NA
Kingston MSI16D3LU1MNG/8G 8GB,29,11317,6591,NA
Kingston RB16D3LS1KBG/4G 4GB,28,12097,8053,NA
Kingston RB16D3U1KBG/8G 8GB,25,13778,9490,NA
Kingston RBU1333D3U9DR8/2G 2GB,25,15111,9509,NA
Kingston TSB1600D3S11ELD/4G 4GB,28,12192,8288,NA
Kingston TSB1600D3S1ELD/4GE 4GB,28,11620,7842,NA
Kingston TSB16D3LS1KBG/4G 4GB,33,11112,7666,NA
Kingston TSB16D3LS1KFG/4G 4GB,30,12005,8084,NA
Kingston TSB16D3LS1MNG/4G 4GB,28,12702,8902,NA
Kingston X300KG-HYA 4GB,40,12528,8664,NA
Kingston X300KG-HYB 4GB,26,13993,10086,NA
Kingston X4315J-HYA 4GB,25,12580,8514,NA
Kingston X7C75G-HYC 4GB,25,13958,10151,NA
Kingston XXP4XH-HYB 2GB,28,12977,8657,NA
Kreton Corporation 51734xxxx78x6502xx 4GB,25,8503,4518,NA
Micron Technology 16JSF25664HZ-1G1F1 2GB,29,10452,7074,NA
Micron Technology 16JSF51264HZ-1G1D1 4GB,30,10405,6677,NA
Micron Technology 16JSF51264HZ-1G4D1 4GB,30,8802,5588,NA
Micron Technology 16JTF1G64AZ-1G4D1 8GB,28,14097,9119,NA
Micron Technology 16JTF1G64AZ-1G6D1 8GB,28,13148,9169,NA
Micron Technology 16JTF1G64AZ-1G6E1 8GB,28,12823,8422,NA
Micron Technology 16JTF1G64AZ-1G6J1 8GB,29,11632,6686,NA
Micron Technology 16JTF1G64HZ-1G6D1 8GB,29,12446,8568,NA
Micron Technology 16JTF1G64HZ-1G6E1 8GB,28,13053,8842,NA
Micron Technology 16JTF25664AY-1G4D1 2GB,28,13883,8205,NA
Micron Technology 16JTF25664AZ-1G1F1 2GB,54,6882,5622,NA
Micron Technology 16JTF25664AZ-1G4F1 2GB,26,12820,7592,NA
Micron Technology 16JTF25664AZ-1G4G1 2GB,26,13206,8600,NA
Micron Technology 16JTF51264AZ-1G4A1 4GB,25,14564,8461,NA
Micron Technology 16JTF51264AZ-1G4D1 4GB,27,12473,7811,NA
Micron Technology 16JTF51264AZ-1G4H1 4GB,27,12570,9150,NA
Micron Technology 16JTF51264AZ-1G4M1 4GB,28,12513,7806,NA
Micron Technology 16JTF51264AZ-1G6K1 4GB,28,13657,9634,NA
Micron Technology 16JTF51264AZ-1G6M1 4GB,28,13352,9465,NA
Micron Technology 16JTF51264HZ-1G4M1 4GB,29,11199,7870,NA
Micron Technology 16JTF51264HZ-1G6E1 4GB,28,10689,8207,NA
Micron Technology 16JTF51264HZ-1G6M1 4GB,28,12887,9035,NA
Micron Technology 16KTF1G64AZ-1G6E1 8GB,28,12512,7937,NA
Micron Technology 16KTF1G64AZ-1G6EZ 8GB,25,14086,9631,NA
Micron Technology 16KTF1G64AZ-1G6P1 8GB,28,13522,8842,NA
Micron Technology 16KTF1G64AZ-1G9E1 8GB,33,12331,9331,NA
Micron Technology 16KTF1G64AZ-1G9P1 8GB,27,15004,10730,NA
Micron Technology 16KTF1G64HZ-1G6D1 8GB,36,9882,6948,NA
Micron Technology 16KTF1G64HZ-1G6E1 8GB,31,11587,8007,NA
Micron Technology 16KTF1G64HZ-1G6E2 8GB,28,13515,9503,NA
Micron Technology 16KTF1G64HZ-1G6N1 8GB,33,11514,7951,NA
Micron Technology 16KTF1G64HZ-1G6P1 8GB,29,11300,6879,NA
Micron Technology 16KTF1G64HZ-1G9E2 8GB,25,15613,11385,NA
Micron Technology 16KTF1G64HZ-1G9P1 8GB,28,12915,9144,NA
Micron Technology 16KTF1G64HZ-1G9P2 8GB,26,14586,10742,NA
Micron Technology 16KTF51264AZ-1G4M1 4GB,26,12966,7913,NA
Micron Technology 16KTF51264AZ-1G6M1 4GB,26,13788,8961,NA
Micron Technology 16KTF51264HZ-1G4M1 4GB,31,9029,5989,NA
Micron Technology 16KTF51264HZ-1G6K1 4GB,28,10833,6699,NA
Micron Technology 16KTF51264HZ-1G6M1 4GB,30,10606,7149,$48.00*
