name,latency,read_uncached,write,price
Smart Modular SG564288FG8N6KFSQT 1GB,53,4279,1737,NA
Smart Modular SG564288FG8NZIL-Z4 1GB,76,2628,1050,NA
Smart Modular SG564568FG8N6KF-Z1 2GB,59,4519,1918,NA
Smart Modular SG564568FG8N6KFMQR 2GB,44,5160,1919,NA
Smart Modular SG564568FG8N6KFSGM 2GB,69,4489,2944,NA
Smart Modular SG564568FG8N6KFSQR 2GB,63,3878,1711,NA
Smart Modular SG564568FG8NWIL-Z1 2GB,78,2658,926,NA
Smart Modular SG564568FG8NWILSQR 2GB,70,3335,1158,NA
Smart Modular SG564568FG8NWKF-Z1 2GB,62,3901,1830,NA
Smart Modular SG564568FG8NWKFSQR 2GB,60,3932,1591,NA
Smart Modular SG572128DED535F4SE 4GB,62,2992,2055,NA
Smart Modular SG5SE42N2G1BDDEHCH 4GB,97,3225,2365,NA
Southland Microsystems 40001949-02 1GB,67,4069,2475,NA
STEC (Silicon Tech) S1024R3NN2QK-I 1GB,63,3230,1447,NA
STEC (Silicon Tech) SimpleTechSimple 2GB,60,3580,1779,NA
Strontium SRP2G86U1-S6H 2GB,56,4560,2044,NA
Super Talent MA T667SB2G01-STT 2GB,86,2245,1032,NA
Swissbit MEN02G64D2BE2MT-25 2GB,64,3082,1604,NA
Swissbit MEN02G64D2BF2EP-2A 2GB,57,3982,1746,NA
Swissbit MEN02G64D2BF2EP-30 2GB,56,4038,1783,NA
Swissbit MEU02G64D6BF2EP-2A 2GB,55,4117,1808,NA
Swissbit MEU12864D4BC1EP-30 1GB,85,2892,1754,NA
Swissbit MEU25664D6BC2EP-30 2GB,57,4218,1965,NA
Swissbit SEN12864C2B72EP-30 1GB,90,1943,1685,NA
Swissbit SEU06464F1B21MT-37 512MB,47,3228,1470,NA
Swissbit SEU12864D4B72EP-30 1GB,57,3827,1763,NA
Swissbit SEU12864D6BG2EP-30 1GB,71,2644,1720,NA
Swissbit SEU25664D6BC2EP-30 2GB,53,3896,1715,NA
Swissbit SEU25664D6BE2MT-30 2GB,53,4485,1995,NA
takeMS International AG TMQ2GB264D083805EV 2GB,65,2936,1647,NA
takeMS International AG TMS1GB264C081-665U 1GB,66,3434,1798,NA
takeMS International AG TMS1GB264C081665AP 1GB,53,3601,1342,NA
takeMS International AG TMS1GB264C081804EP 1GB,48,4102,1671,NA
takeMS International AG TMS1GB264C081805AP 1GB,43,5487,2139,NA
takeMS International AG TMS1GB264C081805EP 1GB,45,5300,2075,NA
takeMS International AG TMS1GB264C082805AQ 1GB,64,3102,1749,NA
takeMS International AG TMS1GS264C081665KQ 1GB,66,3637,1664,NA
takeMS International AG TMS2GB264D081-805G 2GB,57,3759,2383,NA
takeMS International AG TMS2GB264D081805AV 2GB,55,3356,1900,NA
takeMS International AG TMS2GB264D081805CH 2GB,76,2021,1327,NA
takeMS International AG TMS2GB264D081805EE 2GB,44,5015,1997,NA
takeMS International AG TMS2GB264D081805KE 2GB,54,5027,2546,NA
takeMS International AG TMS2GB264D081805YE 2GB,77,2524,1934,NA
takeMS International AG TMS2GB264D082665EE 2GB,51,4924,2032,NA
takeMS International AG TMS2GB264D082805AP 2GB,56,3805,2020,NA
takeMS International AG TMS2GB264D082805AQ 2GB,60,4219,2030,NA
takeMS International AG TMS2GB264D082805CE 2GB,54,4598,2051,NA
takeMS International AG TMS2GB264D082805EE 2GB,58,4622,2396,NA
takeMS International AG TMS2GB264D083805EE 2GB,53,4762,2156,NA
takeMS International AG TMS2GB264D083805EV 2GB,50,3757,1457,NA
takeMS International AG TMS2GS264D081805AV 2GB,86,2444,891,NA
takeMS – Ultron AG TMS2GB264D082805AQ 2GB,55,3453,1981,NA
Team Group Inc. Team-Elite-667 2GB,60,4197,1867,NA
Team Group Inc. Team-Elite-800 2GB,56,4452,2089,NA
Team Group Inc. Team-Value-667 1GB,75,3359,1972,NA
Team Group Inc. Team-Value-800 2GB,53,4592,1956,NA
Team Group Inc. Xtreem-Dark-1066 2GB,48,5569,2540,NA
Team Group Inc. Xtreem-Dark-1066C6 2GB,54,5497,2876,NA
Team Group Inc. Xtreem-Dark-800 1GB,49,5300,2589,NA
Transcend Information JM2GDDR2-6K 1GB,74,2563,1416,NA
Transcend Information JM2GDDR2-8K 1GB,64,3484,1833,NA
Transcend Information JM367Q643A-5 512MB,50,3300,1448,NA
Transcend Information JM367Q643A-6 512MB,73,2558,1531,NA
Transcend Information JM388Q643A-6 1GB,51,3222,1502,NA
Transcend Information JM388Q643A-8 1GB,54,3707,1435,NA
Transcend Information JM467Q643A-6 512MB,80,1965,782,NA
Transcend Information JM488Q643A-6 1GB,87,2331,1330,NA
Transcend Information JM4GDDR2-6K 2GB,53,4213,2092,NA
Transcend Information JM4GDDR2-8K 2GB,55,4712,2314,NA
Transcend Information JM533QLJ-1G 1GB,52,3401,1408,NA
Transcend Information JM533QSJ-1G 1GB,60,2778,1124,NA
Transcend Information JM667QLJ-1G 1GB,58,3495,1600,NA
Transcend Information JM667QLU-1G 1GB,60,3672,1597,NA
Transcend Information JM667QLU-2G 2GB,58,3732,1725,NA
Transcend Information JM667QSJ-1G 1GB,65,2938,1266,NA
Transcend Information JM667QSU-1G 1GB,72,2542,1295,NA
Transcend Information JM667QSU-2G 2GB,65,3425,1490,NA
Transcend Information JM667QSU-4GK 2GB,53,4133,1793,NA
Transcend Information JM800QLJ-1G 1GB,58,3988,2008,NA
Transcend Information JM800QLU-1G 1GB,60,3921,1845,NA
Transcend Information JM800QLU-2G 2GB,59,4325,2225,NA
Transcend Information JM800QSU-1G 1GB,58,3588,1526,NA
Transcend Information JM800QSU-2G 2GB,64,3820,1715,NA
Transcend Information TS128MLQ64V5J 1GB,56,3173,1748,NA
Transcend Information TS128MLQ64V6J 1GB,75,3048,1261,NA
Transcend Information TS128MLQ64V6U 1GB,48,4646,1992,NA
Transcend Information TS128MLQ64V8J 1GB,49,4921,2145,NA
Transcend Information TS128MSQ64V5J 1GB,65,2173,1069,NA
Transcend Information TS128MSQ64V6J 1GB,95,1782,1141,NA
Transcend Information TS128MSQ64V6U 1GB,63,2092,1155,NA
Transcend Information TS256MFB72V6K-T 2GB,64,2723,1330,NA
Transcend Information TS256MFB72V6U-T 1GB,94,3248,2310,NA
Transcend Information TS256MFB72V8U-T 1GB,89,3124,2453,NA
Transcend Information TS256MLQ64V5U 2GB,47,3315,1445,NA
Transcend Information TS256MLQ64V6U 2GB,47,4130,1799,NA
Transcend Information TS256MLQ64V8U 2GB,52,4772,2307,NA
Transcend Information TS256MSQ64V5U 2GB,71,1750,1002,NA
Transcend Information TS256MSQ64V6U 2GB,73,2967,1560,NA
Transcend Information TS256MSQ64V8U 2GB,54,4693,1904,NA
Transcend Information TX1066QLJ-2GK 1GB,45,4661,1956,NA
Transcend Information TX1066QLU-2GK 1GB,48,5599,2493,NA
Transcend Information TX1066QLU-4GK 2GB,45,5805,2706,NA
Transcend Information TX800QLJ-2GK 1GB,45,4546,2120,NA
TwinMOS 8D7T5MK8-TATP 2GB,65,3580,2063,NA
TwinMOS 8DHT5MK8-TATP 2GB,51,4499,1743,NA
TwinMOS 8DPT5MK8-TATP 2GB,52,3726,1590,NA
TwinMOS 8DWT5MK8-TATP 2GB,50,4326,1812,NA
Unifosa Corporation GU332G0ALEPR8H2C6F 2GB,88,2948,1419,NA
Unifosa Corporation GU341G0ALEPR6B2C6F 1GB,67,2776,1237,NA
Unifosa Corporation GU342G0ALEPR692C6F 2GB,66,3964,2192,NA
Unigen Corporation UG12T6400M6SU-6AG 1GB,81,1111,847,NA
Unigen Corporation UG25T6400M8SU-8CP 2GB,84,2537,1824,NA
Unigen Corporation UG25T640xM8SU-8C 2GB,79,3777,2453,NA
V-Color Technology Inc. TN2G16C6-S6 2GB,67,4291,2795,NA
Walton Chaintech AS2G732-800P005 2GB,71,2851,1190,NA
Walton Chaintech AU1G732-800P005 1GB,61,3286,1686,NA
Walton Chaintech AU2G732-1G6H005 2GB,39,6398,2941,NA
Walton Chaintech AU2G732-800P005 2GB,52,4821,2185,NA
Walton Chaintech NU1G632-800P005 1GB,51,4458,1574,NA
Walton Chaintech NU1G732-800P000 1GB,54,4236,1615,NA
Wilk Elektronik S.A. GR667D264L5/2G 2GB,60,4362,2610,NA
Wilk Elektronik S.A. GR800D264L5/2G 2GB,50,4775,2239,NA
Wilk Elektronik S.A. GR800D264L6/2G 2GB,58,4116,2081,NA
Wintec Industries AU2G732-1G6H005 2GB,60,4213,2275,NA
Xerox MALABS 1GB,65,3199,1465,NA
